# x80,y.99,z0,u,v,p,T,dudx
2.373973545364049115e-02,1.227469958079341252e-04,0.000000000000000000e+00,3.029860238966261221e+01,-3.457706162575012176e-01,1.583176405256057251e+01,4.008730928907807538e+02,-5.906624331937005081e+02
2.573316944672353335e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.919727521546467841e+01,-3.837402380451809258e-01,1.541310570307562600e+01,3.997313657381531016e+02,-5.197079126416880399e+02
2.786614381932239065e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.815864797405333775e+01,-4.150316209398653422e-01,1.501505933723334785e+01,3.986643971946983811e+02,-4.588273956789782915e+02
3.014842639800316415e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.717563157880426061e+01,-4.416710962860656564e-01,1.463715459054873236e+01,3.976644361565091685e+02,-4.062524089298214562e+02
3.259046875719159853e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.624328793946284577e+01,-4.630928306231995584e-01,1.427884024079622982e+01,3.967226486571011037e+02,-3.603803240592168322e+02
3.520345408152322775e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.535755863766894080e+01,-4.800683297406012628e-01,1.393879630352167176e+01,3.958316527874153508e+02,-3.204081438143638820e+02
3.799934837855806213e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.451363438656022353e+01,-4.940481767717707640e-01,1.361635238487432531e+01,3.949872145322653409e+02,-2.855375578269237167e+02
4.099095527638534076e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.370820108007898952e+01,-5.040587831807509245e-01,1.331049444792517633e+01,3.941833656141133133e+02,-2.548992906167201511e+02
4.419197465706051903e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.293813957924496094e+01,-5.115739157434285866e-01,1.302008391136604182e+01,3.934165976802718774e+02,-2.279470666957854803e+02
4.761706539438297081e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.220062661165825446e+01,-5.172492303503386513e-01,1.274440232470241874e+01,3.926834366115581361e+02,-2.040759755326162406e+02
5.128191248331798180e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.149395099727146174e+01,-5.207663096106946998e-01,1.248224731428988221e+01,3.919799511185469214e+02,-1.828759103159848394e+02
5.520329886847845369e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.081583969489147989e+01,-5.234408161482686506e-01,1.223275669221529860e+01,3.913046788953357691e+02,-1.640564395600108583e+02
5.939918230060015764e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.016469539507260933e+01,-5.246039394125482369e-01,1.199527153065670326e+01,3.906547261998240401e+02,-1.473110105294923926e+02
6.388877757297037330e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.953868616299621763e+01,-5.238685423763637106e-01,1.176906113995251424e+01,3.900284970797981146e+02,-1.323604468051813114e+02
6.869264451440651453e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.893683209179570426e+01,-5.217368668313374647e-01,1.155360147577480667e+01,3.894241926646027991e+02,-1.189366424917119502e+02
7.383278214174318621e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.835811452529878451e+01,-5.174973662045672107e-01,1.134816059423941326e+01,3.888402815603354838e+02,-1.068577119611408506e+02
7.933272940299343490e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.780191876096219517e+01,-5.126821405590564762e-01,1.115207462902659863e+01,3.882759320623236476e+02,-9.599442312733437177e+01
8.521767297253118878e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.726720470261295759e+01,-5.066815283798352665e-01,1.096496396676902307e+01,3.877302424619488193e+02,-8.623703360692276476e+01
9.151456259193657683e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.675329858159115304e+01,-4.991386279994093900e-01,1.078636671040120554e+01,3.872021455954714497e+02,-7.744112543438014029e+01
9.825223448470034315e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.625963234271804936e+01,-4.911108158463486917e-01,1.061581442120546193e+01,3.866912529450804641e+02,-6.950407754846955299e+01
1.054615434099575866e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.578570248508836116e+01,-4.829991263837327131e-01,1.045277737728785183e+01,3.861966990358029079e+02,-6.235591292279954700e+01
1.131755039599828400e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.533078532805756033e+01,-4.752503072595175571e-01,1.029689856878326637e+01,3.857181413056720203e+02,-5.592529697706230962e+01
1.214294417485098365e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.489433884197337576e+01,-4.680603010972943512e-01,1.014777958791319534e+01,3.852549883745255670e+02,-5.013412342027599777e+01
1.302611551822337455e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.447579615948580667e+01,-4.622373457120425022e-01,1.000495985779596175e+01,3.848067793550185911e+02,-4.492718047308684248e+01
1.397110885563183080e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.407451910543521656e+01,-4.580984974163247458e-01,9.868118998337168435e+00,3.843731944529990301e+02,-4.024731671259012700e+01
1.498225172665887950e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.368996980583128398e+01,-4.558641195090261111e-01,9.736868510818323941e+00,3.839535925817864950e+02,-3.604270036078730755e+01
